number,prob_ann,anomaly_score,anomaly_score_norm,combined_score
717.0,0.9980581904004066,-11.30923861023717,1.0,0.9990290952002032
631.0,0.9702578843322804,-11.30925892303923,0.8808543103659758,0.9255560973491281
763.0,0.9662214467112328,-11.309277158932757,0.7738908247847576,0.8700561357479952
554.0,0.9926572672797039,-11.309287797651066,0.711488925429876,0.85207309635479
682.0,0.9939219614102077,-11.309316551304818,0.5428330257855123,0.76837749359786
751.0,0.9924871705946872,-11.309331486479689,0.45523005969880614,0.7238586151467467
533.0,0.8003953397543574,-11.309312102285933,0.5689289539441234,0.6846621468492404
776.0,0.964825193568118,-11.3093690210707,0.23506916225596797,0.599947177912043
665.0,0.9763810692829612,-11.309373404114794,0.20936021232046187,0.5928706408017115
33.0,0.99999993213266,-11.309409097328414,0.0,0.49999996606633
843.0,0.999998898103961,-11.309409097328414,0.0,0.4999994490519805
709.0,0.9999949031204945,-11.309409097328414,0.0,0.4999974515602473
923.0,0.9995524225806529,-11.309409097328414,0.0,0.49977621129032646
1054.0,0.9995223644034645,-11.309409097328414,0.0,0.49976118220173227
1107.0,0.9994144904084529,-11.309409097328414,0.0,0.49970724520422644
477.0,0.9975697782184187,-11.309409097328414,0.0,0.4987848891092094
1103.0,0.9947993735750492,-11.309409097328414,0.0,0.4973996867875246
542.0,0.994276462525535,-11.309409097328414,0.0,0.4971382312627675
864.0,0.9816293451655067,-11.30940765148834,0.008480642514768988,0.49505499384013785
1009.0,0.9840544336275799,-11.309409096042009,7.545473636128008e-06,0.49203098955060803
883.0,0.9775330215707173,-11.309409097328414,0.0,0.48876651078535865
812.0,0.9735136242591051,-11.309408773833836,0.0018974725680891424,0.48770554841359715
732.0,0.9685859309057075,-11.309409097328414,0.0,0.4842929654528538
219.0,0.9684335072297646,-11.309409097328414,0.0,0.4842167536148823
746.0,0.9637695463946448,-11.309408374367209,0.0042405627318657935,0.4840050545632553
967.0,0.962037064253599,-11.309409097328414,0.0,0.4810185321267995
287.0,0.9563151880252276,-11.309409097328414,0.0,0.4781575940126138
893.0,0.9498969466561636,-11.309409096751876,3.3817050280049443e-06,0.4749501641805958
545.0,0.9438352786307238,-11.309409097328412,1.4551915228366852e-11,0.47191763932263786
327.0,0.8271537677236763,-11.309392112789247,0.09962360811186954,0.46338868791777293
70.0,0.9098028608838579,-11.309409097328414,0.0,0.45490143044192893
628.0,0.8975184444425202,-11.309409097261703,3.9130100049078465e-07,0.4487594178717603
1019.0,0.8764148631416001,-11.309408627449663,0.0027560957678360865,0.4395854794547181
740.0,0.8764352803852222,-11.309409097328414,0.0,0.4382176401926111
25.0,0.8736722167528402,-11.309409097328414,0.0,0.4368361083764201
619.0,0.8545144858756559,-11.309409097328396,1.0186340659856796e-10,0.42725724298875967
592.0,0.8401461667558486,-11.309409097328414,0.0,0.4200730833779243
75.0,0.5514918786217546,-11.30936032088495,0.2861005082959309,0.4187961934588428
884.0,0.8334891702126326,-11.30940909732345,2.911838237196207e-08,0.4167445996655075
809.0,0.5630827304133981,-11.309363033791366,0.2701878289663,0.41663527968984904
657.0,0.8221653262650289,-11.309409097328414,0.0,0.41108266313251446
338.0,0.7901314051915118,-11.309409068395585,0.00016970686556305736,0.39515055602853744
1062.0,0.7769868116520141,-11.309409097328414,0.0,0.38849340582600705
708.0,0.7634251121000641,-11.309409082882718,8.473190246149898e-05,0.3817549220012628
771.0,0.7592937806168787,-11.309409097328414,0.0,0.37964689030843934
261.0,0.7500424109532539,-11.309409097328038,2.2118911147117615e-09,0.3750212065825725
911.0,0.7350778904297846,-11.309407238259029,0.010904458351433277,0.3729911743906089
756.0,0.7352692293041725,-11.309409097328414,0.0,0.36763461465208624
137.0,0.7192581635587219,-11.309409097328414,0.0,0.3596290817793609
687.0,0.7152848800308733,-11.309409097328414,0.0,0.35764244001543666
45.0,0.7135863491264078,-11.309409097328402,7.275957614183426e-11,0.3567931745995837
727.0,0.7117232166552159,-11.309409097328414,0.0,0.35586160832760794
820.0,0.705641623183673,-11.309409097328414,0.0,0.3528208115918365
806.0,0.6940111896108482,-11.30940909714366,1.0836811270564795e-06,0.3470061366459876
63.0,0.6901620826851171,-11.309409097328414,0.0,0.34508104134255857
313.0,0.6775561699477419,-11.309409097328414,0.0,0.33877808497387096
998.0,0.6765137380893509,-11.309409097328414,0.0,0.33825686904467545
453.0,0.6750187281410314,-11.309409097328414,0.0,0.3375093640705157
597.0,0.6648637008147404,-11.309408810662603,0.001681451714830473,0.33327257626478546
147.0,0.6583907185672702,-11.309409097049455,1.6362464521080256e-06,0.32919617740686113
674.0,0.6581722994542073,-11.309409097328414,0.0,0.32908614972710365
1079.0,0.658067870016222,-11.309409097328414,0.0,0.329033935008111
247.0,0.6168404272356909,-11.309402635880328,0.03789992566453293,0.3273701764501119
163.0,0.6517962017624093,-11.309409097328414,0.0,0.32589810088120463
810.0,0.5993814000953746,-11.309401036782024,0.04727951149106957,0.32333045579322206
694.0,0.642478167770572,-11.309409097328414,0.0,0.321239083885286
40.0,0.6413686026384255,-11.309409097328414,0.0,0.3206843013192128
543.0,0.6405787361524682,-11.309409097328414,0.0,0.3202893680762341
90.0,0.6370663947871273,-11.309409097328407,4.3655745685100555e-11,0.31853319741539154
762.0,0.6346064937423189,-11.309409097328414,0.0,0.31730324687115946
871.0,0.6254165877310822,-11.309409097328407,4.3655745685100555e-11,0.312708293887369
758.0,0.6239855025209206,-11.309409097328414,0.0,0.3119927512604603
632.0,0.6099980864471114,-11.309408249317457,0.004974047900759615,0.3074860671739355
734.0,0.6091785049177413,-11.309409097328038,2.2118911147117615e-09,0.3045892535648162
722.0,0.6056284763516161,-11.30940909729687,1.8502760212868452e-07,0.3028143306896091
274.0,0.5992281719164366,-11.309409090376189,4.0778599213808775e-05,0.2996344752578252
675.0,0.5910720655991838,-11.309409097328414,0.0,0.2955360327995919
848.0,0.5891959115471092,-11.309409097328414,0.0,0.2945979557735546
1086.0,0.5890364189647894,-11.309409097328414,0.0,0.2945182094823947
116.0,0.586001216552732,-11.309409097328414,0.0,0.293000608276366
157.0,0.5832001442672554,-11.30940909732841,1.4551915228366852e-11,0.29160007214090367
915.0,0.5823194257833327,-11.309409097328414,0.0,0.29115971289166637
552.0,0.5731879479349038,-11.3094090972607,3.9717997424304485e-07,0.286594172557439
730.0,0.4822604219027471,-11.309393602171909,0.09088756452547386,0.2865739932141105
683.0,0.5729633876622687,-11.309409097034276,1.725275069475174e-06,0.2864825564686691
897.0,0.5729491332424924,-11.30940909730361,1.4549004845321178e-07,0.28647463936627043
813.0,0.5712664777229121,-11.309409090535096,3.984651993960142e-05,0.28565316212142583
792.0,0.5608212853337868,-11.309407976471554,0.006574438288225792,0.2836978618110063
571.0,0.565523194217333,-11.309409097328414,0.0,0.2827615971086665
331.0,0.560531810884102,-11.309409097328414,0.0,0.280265905442051
586.0,0.5603024809378063,-11.309409097319708,5.106267053633928e-08,0.28015126600023843
713.0,0.5573852853262038,-11.309409097328396,1.0186340659856796e-10,0.2786926427140336
841.0,0.5573329989807746,-11.309409097328414,0.0,0.2786664994903873
975.0,0.5570849118214924,-11.309409094610976,1.593926572240889e-05,0.2785504255436074
1010.0,0.5563441808491685,-11.309409097328414,0.0,0.27817209042458424
1076.0,0.5553952868884877,-11.309409097328396,1.0186340659856796e-10,0.27769764349517556
298.0,0.5543411842429169,-11.309409097328414,0.0,0.27717059212145845
2.0,0.5515579998777795,-11.309409097328414,0.0,0.27577899993888977
1023.0,0.55135671384334,-11.309409097328414,0.0,0.27567835692167
942.0,0.5495937395327134,-11.309409078283348,0.00011170972720719874,0.2748527246299603
1040.0,0.5496286311970124,-11.309409097328414,0.0,0.2748143155985062
681.0,0.5493304922176878,-11.309409097328182,1.367880031466484e-09,0.2746652467927839
530.0,0.5465874228803813,-11.309409097328414,0.0,0.27329371144019066
346.0,0.5120263402186085,-11.309403752854704,0.03134826027962845,0.27168730024911847
757.0,0.5425402862906583,-11.309409097328414,0.0,0.27127014314532916
302.0,0.5417904761047352,-11.309409097328414,0.0,0.2708952380523676
335.0,0.5405994417032343,-11.309409097326302,1.2383679859340191e-08,0.27029972704345706
537.0,0.5357135013628616,-11.309409049920868,0.0002780711802188307,0.2679957862715402
860.0,0.533804754405959,-11.309409097328414,0.0,0.2669023772029795
118.0,0.5333209200554002,-11.309409097324735,2.158049028366804e-08,0.26666047081794525
215.0,0.531831909401292,-11.309409097328414,0.0,0.265915954700646
874.0,0.5303246337856525,-11.309409097328414,0.0,0.26516231689282627
863.0,0.5258995160070755,-11.30940909731903,5.50498953089118e-08,0.2629497855284854
177.0,0.5248335037666105,-11.309409097328414,0.0,0.26241675188330527
524.0,0.521933341283443,-11.309409097328414,0.0,0.2609666706417215
896.0,0.5212818541035495,-11.309409097328414,0.0,0.2606409270517748
1014.0,0.519523965682125,-11.309409097328414,0.0,0.2597619828410625
382.0,0.5191265713288251,-11.309409097328414,0.0,0.25956328566441256
1003.0,0.5187197025133322,-11.309409097328414,0.0,0.2593598512566661
417.0,0.5151337064445259,-11.309409097328412,1.4551915228366852e-11,0.25756685322953893
561.0,0.5150813470524536,-11.309409097325243,1.8597347661852837e-08,0.2575406828249006
834.0,0.5145442448724595,-11.309409097328414,0.0,0.25727212243622977
950.0,0.5139755215380252,-11.309409093703549,2.1261817892082036e-05,0.2569983916779586
189.0,0.5139123324651349,-11.309409097328414,0.0,0.25695616623256745
253.0,0.5105934007077344,-11.309409097328414,0.0,0.2552967003538672
781.0,0.5089268964470369,-11.309409097328407,4.3655745685100555e-11,0.25446344824534634
801.0,0.5037989859570676,-11.30940909732841,1.4551915228366852e-11,0.25189949298580977
875.0,0.5030750788947683,-11.309409097328414,0.0,0.25153753944738416
947.0,0.5023225607440316,-11.309409097328414,0.0,0.2511612803720158
1058.0,0.5017931666929825,-11.309409097328414,0.0,0.25089658334649123
1093.0,0.5008723495312408,-11.309409097110551,1.2778909876942635e-06,0.25043681371111426
201.0,0.5006741663077439,-11.309409097328414,0.0,0.25033708315387193
790.0,0.5004011010137781,-11.309409097328414,0.0,0.25020055050688905
688.0,0.4972944893329082,-11.309409097328414,0.0,0.2486472446664541
623.0,0.49547867882877583,-11.309409097328414,0.0,0.24773933941438792
390.0,0.49533322581206923,-11.309409097328414,0.0,0.24766661290603462
872.0,0.4946626092922218,-11.309409097328414,0.0,0.2473313046461109
977.0,0.4922555931679833,-11.309409097328414,0.0,0.24612779658399164
207.0,0.49176371884360626,-11.309409097325783,1.5425030142068863e-08,0.2458818671343182
1100.0,0.49043268228669323,-11.30940909732796,2.663000486791134e-09,0.24521634247484686
988.0,0.4899862007406732,-11.30940909723764,5.324400262907147e-07,0.24499336659034973
174.0,0.47591636088861744,-11.309407081662249,0.011822984073660336,0.2438696724811389
919.0,0.4861553479158733,-11.309409097328414,0.0,0.24307767395793664
707.0,0.48503042325152484,-11.309409097328414,0.0,0.24251521162576242
672.0,0.4838292246814646,-11.309409097328414,0.0,0.2419146123407323
502.0,0.4635045709896556,-11.30940613709375,0.01736339474155102,0.2404339828656033
149.0,0.4793396871501573,-11.309409062207337,0.0002060043188976124,0.23977284573452745
167.0,0.4773135274906716,-11.309409097140664,1.1012598406523466e-06,0.2386573143752561
725.0,0.47714382952686857,-11.309409097328414,0.0,0.23857191476343428
150.0,0.4761266707293771,-11.309409097328414,0.0,0.23806333536468854
491.0,0.4729254618039427,-11.309409097328414,0.0,0.23646273090197134
190.0,0.4720944777864184,-11.30940909727284,3.2597745303064585e-07,0.2360474018819357
471.0,0.46805894500459305,-11.309409097328414,0.0,0.23402947250229653
514.0,0.4666601927844335,-11.309409097328414,0.0,0.23333009639221675
847.0,0.4640901316439338,-11.309409097328414,0.0,0.2320450658219669
971.0,0.46172733683778916,-11.309409097324888,2.0678271539509296e-08,0.23086367875803035
469.0,0.4604929252675566,-11.309409097328414,0.0,0.2302464626337783
426.0,0.46015405423568795,-11.309409097328414,0.0,0.23007702711784397
120.0,0.4567011893770868,-11.309409097328414,0.0,0.2283505946885434
679.0,0.4564312000588574,-11.309409097328414,0.0,0.2282156000294287
518.0,0.4559891294079259,-11.309409097328414,0.0,0.22799456470396295
743.0,0.45560934109821866,-11.309409097328414,0.0,0.22780467054910933
392.0,0.45295150996334926,-11.309409097328414,0.0,0.22647575498167463
856.0,0.45116320258945536,-11.309409097326066,1.3780663721263409e-08,0.22558160818505954
876.0,0.4477796464026932,-11.309409097328414,0.0,0.2238898232013466
641.0,0.4475254052121792,-11.309409097328414,0.0,0.2237627026060896
29.0,0.44611783881677025,-11.30940909732428,2.4243490770459175e-08,0.2230589315301305
992.0,0.4437948222236014,-11.309409097328414,0.0,0.2218974111118007
925.0,0.44361371069033134,-11.309409097328414,0.0,0.22180685534516567
330.0,0.43967650831980903,-11.309409097328414,0.0,0.21983825415990452
93.0,0.4394611246494529,-11.309409097328407,4.3655745685100555e-11,0.21973056234655433
411.0,0.43847109261058315,-11.309409097328414,0.0,0.21923554630529157
277.0,0.4381092098613021,-11.309409097324464,2.3166649043560028e-08,0.21905461651397556
618.0,0.43742983834448895,-11.30940909711906,1.2279779184609652e-06,0.2187155331612037
608.0,0.436263859410669,-11.309409097328414,0.0,0.2181319297053345
749.0,0.4343028491216717,-11.309408889497638,0.001219041136209853,0.21776094512894079
900.0,0.43485906191410006,-11.30940909732529,1.8335413187742233e-08,0.21742954012475663
736.0,0.43395035215389044,-11.309409093746716,2.1008614567108452e-05,0.21698568038422877
828.0,0.43335330505678177,-11.309409097328414,0.0,0.21667665252839088
152.0,0.43287304301571367,-11.309409097328414,0.0,0.21643652150785683
154.0,0.4325557261917461,-11.309409096777353,3.232271410524845e-06,0.2162794792315783
937.0,0.42935239778981565,-11.309409097328414,0.0,0.21467619889490783
895.0,0.4293332204813696,-11.309409097328414,0.0,0.2146666102406848
804.0,0.4288745646466291,-11.30940909732801,2.371962182223797e-09,0.21443728350929564
588.0,0.4197907457753235,-11.30940763735074,0.008563567273085937,0.21417715652420471
24.0,0.42668456124129,-11.309409097309157,1.129519660025835e-07,0.213342337096628
92.0,0.425827412687316,-11.309409097328402,7.275957614183426e-11,0.2129137063800378
959.0,0.4249391861183177,-11.309409097328414,0.0,0.21246959305915886
1020.0,0.4242152109627617,-11.309409097328414,0.0,0.21210760548138086
489.0,0.42401314965579545,-11.309409097328414,0.0,0.21200657482789773
704.0,0.42302917422959163,-11.309409097328414,0.0,0.21151458711479582
349.0,0.422918991349179,-11.309409097328414,0.0,0.2114594956745895
531.0,0.42283924874894785,-11.309409097328414,0.0,0.21141962437447392
492.0,0.42190440378296595,-11.309409097328414,0.0,0.21095220189148298
452.0,0.42125916821389725,-11.309409013417405,0.0004921839426970109,0.21087567607829713
906.0,0.42100059737059203,-11.309409097328414,0.0,0.21050029868529602
621.0,0.414071613598622,-11.309408392084489,0.004136641204240732,0.20910412740143136
80.0,0.41656038273361107,-11.309409097328414,0.0,0.20828019136680553
873.0,0.41609969519724216,-11.309409097328414,0.0,0.20804984759862108
912.0,0.411715966694322,-11.309408504821034,0.0034753797226585448,0.20759567320849026
115.0,0.41397979729575196,-11.309409076354004,0.00012302638788241893,0.2070514118418172
262.0,0.41362308035743095,-11.309409097328404,5.820766091346741e-11,0.2068115402078193
156.0,0.4118398917736104,-11.309409097328414,0.0,0.2059199458868052
615.0,0.4103885153194434,-11.309409097328414,0.0,0.2051942576597217
255.0,0.4095416888901676,-11.309409097328414,0.0,0.2047708444450838
1099.0,0.4079415406175803,-11.309409097328414,0.0,0.20397077030879016
752.0,0.4079121673779911,-11.309409097328414,0.0,0.20395608368899554
553.0,0.40747720743196914,-11.309409097328414,0.0,0.20373860371598457
1068.0,0.40700751201870905,-11.309409097328414,0.0,0.20350375600935453
815.0,0.4061307157890425,-11.309409097328414,0.0,0.20306535789452124
184.0,0.4056970613795886,-11.309409097252738,4.438770702108741e-07,0.2028487526283294
1022.0,0.4032883887527386,-11.309408921927304,0.0010288234043400735,0.20215860607853933
249.0,0.40321943540951394,-11.309409097328414,0.0,0.20160971770475697
1110.0,0.40075144808334173,-11.309409096463634,5.072404746897519e-06,0.20037826024404432
549.0,0.3866953789443616,-11.309406906740971,0.012848993006628007,0.19977218597549481
865.0,0.39821807609193494,-11.309409097328414,0.0,0.19910903804596747
479.0,0.39818275427374694,-11.309409097328414,0.0,0.19909137713687347
572.0,0.3971552173486362,-11.309409097328414,0.0,0.1985776086743181
99.0,0.3967236753445022,-11.309409097328414,0.0,0.1983618376722511
778.0,0.3956871881065446,-11.309409097327585,4.8603396862745285e-09,0.19784359648344213
711.0,0.39550973328558825,-11.30940909728077,2.79454980045557e-07,0.19775500637028415
994.0,0.39540356836642243,-11.309409097328414,0.0,0.19770178418321122
22.0,0.3949578742104659,-11.309409097328414,0.0,0.19747893710523295
1001.0,0.3944310606234728,-11.309409097328414,0.0,0.1972155303117364
652.0,0.39394393130020466,-11.309409097328414,0.0,0.19697196565010233
966.0,0.39347291483885777,-11.309409080867937,9.654970199335366e-05,0.19678473227042556
1008.0,0.3526753646596906,-11.30940231385934,0.039788754816981964,0.1962320597383363
34.0,0.3916950420275602,-11.309409097328414,0.0,0.1958475210137801
626.0,0.39122828451432856,-11.309409097328414,0.0,0.19561414225716428
724.0,0.3910463780903449,-11.309409097328414,0.0,0.19552318904517246
857.0,0.38954522116301704,-11.309408869084804,0.001338773567113094,0.19544199736506507
416.0,0.39043335886690295,-11.309409097328414,0.0,0.19521667943345147
821.0,0.39017498408269646,-11.309409097328414,0.0,0.19508749204134823
320.0,0.3749091030167877,-11.30940649627812,0.01525658204627689,0.1950828425315323
822.0,0.39008337155408,-11.309409097328414,0.0,0.19504168577704
960.0,0.38776107254815073,-11.309409097328414,0.0,0.19388053627407537
698.0,0.3876701980008498,-11.309409097328414,0.0,0.1938350990004249
933.0,0.3876123150873432,-11.309409097328414,0.0,0.1938061575436716
845.0,0.3855254161963012,-11.309409097328414,0.0,0.1927627080981506
854.0,0.3852717753797921,-11.309409097328414,0.0,0.19263588768989606
1096.0,0.3850472122788883,-11.309409097328414,0.0,0.19252360613944414
1037.0,0.38094490797117564,-11.309408403246826,0.004071167990332469,0.19250803798075405
534.0,0.3847489948303414,-11.30940907915386,0.00010660369298420846,0.1924277992616628
1053.0,0.38301502181033087,-11.309409097325709,1.5876139514148235e-08,0.1915075188432352
169.0,0.3825648210288456,-11.309409097328414,0.0,0.1912824105144228
939.0,0.38237402370238005,-11.309409097307888,1.2040254659950733e-07,0.19118707205246332
965.0,0.3816275752950675,-11.309409097328414,0.0,0.19081378764753376
395.0,0.37865583847789974,-11.309409097328414,0.0,0.18932791923894987
288.0,0.37780214920774935,-11.30940909640165,5.4359843488782644e-06,0.1889037925960491
1015.0,0.3753861269038586,-11.309409097327396,5.966285243630409e-09,0.18769306643507191
833.0,0.3749017142976,-11.309409097328414,0.0,0.1874508571488
598.0,0.3724688327880271,-11.309409097328414,0.0,0.18623441639401356
999.0,0.37245745658761853,-11.309409097328414,0.0,0.18622872829380926
677.0,0.3723371827589124,-11.309409097328414,0.0,0.1861685913794562
1090.0,0.37092220530489817,-11.309409097328333,4.802132025361061e-10,0.18546110289255568
464.0,0.3695124134833373,-11.309409097328414,0.0,0.18475620674166865
459.0,0.33005432631094045,-11.309402518309255,0.03858954428869765,0.18432193529981905
629.0,0.3684115013256442,-11.309409097328263,8.87666828930378e-10,0.18420575110665552
1088.0,0.36773167565107256,-11.309409096850668,2.8022477636113763e-06,0.1838672389494181
846.0,0.3675613719909431,-11.309409097328414,0.0,0.18378068599547154
334.0,0.366357071272147,-11.309409097328404,5.820766091346741e-11,0.18317853566517733
723.0,0.365399977200061,-11.309409097328414,0.0,0.1826999886000305
450.0,0.36457400855253075,-11.309409081422457,9.329713066108525e-05,0.18233365284159592
601.0,0.3638286586587589,-11.309409097328414,0.0,0.18191432932937945
878.0,0.3638137397425173,-11.309409097328414,0.0,0.18190686987125865
569.0,0.3631556217025604,-11.309409097328414,0.0,0.1815778108512802
904.0,0.3626884482979994,-11.309409097328414,0.0,0.1813442241489997
800.0,0.3622104795124642,-11.309409097328414,0.0,0.1811052397562321
787.0,0.36110976699125674,-11.309409097328414,0.0,0.18055488349562837
991.0,0.3604975481121784,-11.309409097207448,7.095368346199393e-07,0.1802491288245065
957.0,0.3590339719211951,-11.309409097320902,4.406319931149483e-08,0.17951700799219722
376.0,0.35894734831190434,-11.309409097326473,1.1394149623811245e-08,0.17947367985302698
651.0,0.35876025789048904,-11.309409097328414,0.0,0.17938012894524452
500.0,0.3584955813952786,-11.309409096920277,2.393950126133859e-06,0.17924898767270236
979.0,0.3563710067924478,-11.309409097328414,0.0,0.1781855033962239
817.0,0.35610132418583096,-11.309409097328414,0.0,0.17805066209291548
104.0,0.3559109984337101,-11.309409097328414,0.0,0.17795549921685505
148.0,0.3553185669812728,-11.309409097328414,0.0,0.1776592834906364
738.0,0.35450080607981055,-11.309409097328414,0.0,0.17725040303990527
938.0,0.3542641536365586,-11.309409097328414,0.0,0.1771320768182793
14.0,0.3535186276031213,-11.309409097328402,7.275957614183426e-11,0.17675931383794044
422.0,0.3533557081893139,-11.309409097328414,0.0,0.17667785409465694
209.0,0.3533219918996229,-11.309409097328414,0.0,0.17666099594981144
348.0,0.35173847407818604,-11.309409050979506,0.0002718616888159886,0.176005167883501
836.0,0.35044275366275857,-11.309409097328414,0.0,0.17522137683137928
4.0,0.23918250209530964,-11.30939020722592,0.11080077885708306,0.17499164047619636
186.0,0.34947177400974666,-11.30940909617155,6.785645382478833e-06,0.17473927982756457
630.0,0.3483810611938506,-11.309409096989636,1.987122232094407e-06,0.17419152415804134
214.0,0.34765372149589757,-11.309409097328414,0.0,0.17382686074794879
785.0,0.3475182312900245,-11.309409097328414,0.0,0.17375911564501226
573.0,0.346619351960148,-11.309409097328414,0.0,0.173309675980074
935.0,0.32820868131601133,-11.309406081535764,0.01768927270313725,0.1729489770095743
